subject,condition,block,error_type,error
0,no_label,5250,salient,0.537603887056
0,no_label,5250,non_salient,0.482928791384
0,no_label,5300,label,0.000184767327311
0,no_label,5300,salient,0.537754514326
0,no_label,5300,non_salient,0.482756783043
0,no_label,5350,label,0.000172809372128
0,no_label,5350,salient,0.537901488403
0,no_label,5350,non_salient,0.482588286265
0,no_label,5400,label,0.000161621020816
0,no_label,5400,salient,0.538044916269
0,no_label,5400,non_salient,0.482423191261
0,no_label,5450,label,0.000151153089296
0,no_label,5450,salient,0.538184901606
0,no_label,5450,non_salient,0.482261392724
0,no_label,5500,label,0.000141359508147
0,no_label,5500,salient,0.538321544881
0,no_label,5500,non_salient,0.48210278962
0,no_label,5550,label,0.000132197127821
0,no_label,5550,salient,0.538454943428
0,no_label,5550,non_salient,0.481947284998
0,no_label,5600,label,0.00012362553581
0,no_label,5600,salient,0.538585191531
0,no_label,5600,non_salient,0.481794785798
0,no_label,5650,label,0.00011560688506
0,no_label,5650,salient,0.53871238051
0,no_label,5650,non_salient,0.481645202679
0,no_label,5700,label,0.00010810573297
0,no_label,5700,salient,0.538836598801
0,no_label,5700,non_salient,0.481498449847
0,no_label,5750,label,0.000101088890317
0,no_label,5750,salient,0.538957932043
0,no_label,5750,non_salient,0.481354444893
0,no_label,5800,label,9.45252795341e-05
0,no_label,5800,salient,0.539076463156
0,no_label,5800,non_salient,0.481213108644
0,no_label,5850,label,8.83858017647e-05
0,no_label,5850,salient,0.539192272424
0,no_label,5850,non_salient,0.481074365011
0,no_label,5900,label,8.26432121614e-05
0,no_label,5900,salient,0.539305437574
0,no_label,5900,non_salient,0.480938140857
0,no_label,5950,label,7.7272002936e-05
0,no_label,5950,salient,0.539416033851
0,no_label,5950,non_salient,0.480804365855
0,no_label,6000,label,7.2248293684e-05
0,no_label,6000,salient,0.5395241341
0,no_label,6000,non_salient,0.480672972374
0,no_label,6050,label,6.75497285427e-05
0,no_label,6050,salient,0.539629808836
0,no_label,6050,non_salient,0.480543895347
0,no_label,6100,label,6.31553797633e-05
0,no_label,6100,salient,0.539733126318
0,no_label,6100,non_salient,0.480417072165
0,no_label,6150,label,5.90456573075e-05
0,no_label,6150,salient,0.539834152623
0,no_label,6150,non_salient,0.480292442565
0,no_label,6200,label,5.52022240965e-05
0,no_label,6200,salient,0.539932951715
0,no_label,6200,non_salient,0.480169948525
0,no_label,6250,label,5.16079165658e-05
0,no_label,6250,salient,0.540029585508
0,no_label,6250,non_salient,0.480049534168
0,no_label,6300,label,4.82466702001e-05
0,no_label,6300,salient,0.540124113941
0,no_label,6300,non_salient,0.479931145668
0,no_label,6350,label,4.51034497398e-05
0,no_label,6350,salient,0.540216595032
0,no_label,6350,non_salient,0.479814731157
0,no_label,6400,label,4.21641837722e-05
0,no_label,6400,salient,0.54030708495
0,no_label,6400,non_salient,0.479700240645
0,no_label,6450,label,3.94157034342e-05
0,no_label,6450,salient,0.54039563807
0,no_label,6450,non_salient,0.479587625933
0,no_label,6500,label,3.68456849736e-05
0,no_label,6500,salient,0.540482307033
0,no_label,6500,non_salient,0.47947684054
0,no_label,6550,label,3.44425959287e-05
0,no_label,6550,salient,0.540567142802
0,no_label,6550,non_salient,0.479367839628
0,no_label,6600,label,3.21956447014e-05
0,no_label,6600,salient,0.540650194722
0,no_label,6600,non_salient,0.479260579932
0,no_label,6650,label,3.00947333127e-05
0,no_label,6650,salient,0.540731510568
0,no_label,6650,non_salient,0.479155019692
0,no_label,6700,label,2.8130413143e-05
0,no_label,6700,salient,0.540811136601
0,no_label,6700,non_salient,0.479051118591
0,no_label,6750,label,2.62938434702e-05
0,no_label,6750,salient,0.540889117616
0,no_label,6750,non_salient,0.47894883769
0,no_label,6800,label,2.45767526312e-05
0,no_label,6800,salient,0.540965496992
0,no_label,6800,non_salient,0.478848139378
0,no_label,6850,label,2.29714016431e-05
0,no_label,6850,salient,0.541040316739
0,no_label,6850,non_salient,0.478748987308
0,no_label,6900,label,2.14705501296e-05
0,no_label,6900,salient,0.541113617545
0,no_label,6900,non_salient,0.47865134635
0,no_label,6950,label,2.00674244084e-05
0,no_label,6950,salient,0.541185438817
0,no_label,6950,non_salient,0.478555182538
0,no_label,7000,label,1.87556876048e-05
0,no_label,7000,salient,0.541255818727
0,no_label,7000,non_salient,0.478460463024
0,no_label,7050,label,1.75294116628e-05
0,no_label,7050,salient,0.541324794252
0,no_label,7050,non_salient,0.478367156031
0,no_label,7100,label,1.63830511355e-05
0,no_label,7100,salient,0.541392401214
0,no_label,7100,non_salient,0.478275230809
0,no_label,7150,label,1.5311418643e-05
0,no_label,7150,salient,0.541458674319
0,no_label,7150,non_salient,0.478184657593
0,no_label,7200,label,1.43096618919e-05
0,no_label,7200,salient,0.541523647195
0,no_label,7200,non_salient,0.478095407566
0,no_label,7250,label,1.3373242159e-05
0,no_label,7250,salient,0.541587352425
0,no_label,7250,non_salient,0.478007452817
0,no_label,7300,label,1.24979141459e-05
0,no_label,7300,salient,0.541649821588
0,no_label,7300,non_salient,0.477920766307
0,no_label,7350,label,1.16797071187e-05
0,no_label,7350,salient,0.541711085288
0,no_label,7350,non_salient,0.477835321837
0,no_label,7400,label,1.09149072513e-05
0,no_label,7400,salient,0.541771173186
0,no_label,7400,non_salient,0.477751094007
0,no_label,7450,label,1.02000410961e-05
0,no_label,7450,salient,0.541830114036
0,no_label,7450,non_salient,0.477668058194
0,no_label,7500,label,9.53186011078e-06
0,no_label,7500,salient,0.541887935712
0,no_label,7500,non_salient,0.477586190514
0,no_label,7550,label,8.90732617461e-06
0,no_label,7550,salient,0.54194466524
0,no_label,7550,non_salient,0.477505467797
0,no_label,7600,label,8.32359803088e-06
0,no_label,7600,salient,0.542000328821
0,no_label,7600,non_salient,0.477425867558
0,no_label,7650,label,7.77801859748e-06
0,no_label,7650,salient,0.542054951867
0,no_label,7650,non_salient,0.477347367974
0,no_label,7700,label,7.26810308987e-06
0,no_label,7700,salient,0.542108559021
0,no_label,7700,non_salient,0.477269947852
0,no_label,7750,label,6.79152790532e-06
0,no_label,7750,salient,0.542161174185
0,no_label,7750,non_salient,0.477193586611
0,no_label,7800,label,6.34612021965e-06
0,no_label,7800,salient,0.542212820544
0,no_label,7800,non_salient,0.477118264256
0,no_label,7850,label,5.92984825139e-06
0,no_label,7850,salient,0.542263520591
0,no_label,7850,non_salient,0.477043961356
0,no_label,7900,label,5.54081215081e-06
0,no_label,7900,salient,0.542313296151
0,no_label,7900,non_salient,0.476970659026
0,no_label,7950,label,5.17723547391e-06
0,no_label,7950,salient,0.542362168401
0,no_label,7950,non_salient,0.4768983389
0,no_label,8000,label,4.83745720426e-06
0,no_label,8000,salient,0.542410157891
0,no_label,8000,non_salient,0.476826983119
0,no_label,8050,label,4.51992428761e-06
0,no_label,8050,salient,0.542457284569
0,no_label,8050,non_salient,0.476756574308
0,no_label,8100,label,4.22318464662e-06
0,no_label,8100,salient,0.542503567799
0,no_label,8100,non_salient,0.47668709556
0,no_label,8150,label,3.945880645e-06
0,no_label,8150,salient,0.542549026378
0,no_label,8150,non_salient,0.476618530416
0,no_label,8200,label,3.68674297238e-06
0,no_label,8200,salient,0.542593678558
0,no_label,8200,non_salient,0.476550862855
0,no_label,8250,label,3.44458492302e-06
0,no_label,8250,salient,0.542637542063
0,no_label,8250,non_salient,0.476484077271
0,no_label,8300,label,3.21829704308e-06
0,no_label,8300,salient,0.542680634108
0,no_label,8300,non_salient,0.476418158464
0,no_label,8350,label,3.00684212301e-06
0,no_label,8350,salient,0.542722971414
0,no_label,8350,non_salient,0.476353091622
0,no_label,8400,label,2.8092505128e-06
0,no_label,8400,salient,0.542764570223
0,no_label,8400,non_salient,0.476288862308
0,no_label,8450,label,2.62461573947e-06
0,no_label,8450,salient,0.542805446319
0,no_label,8450,non_salient,0.476225456449
0,no_label,8500,label,2.45209040752e-06
0,no_label,8500,salient,0.542845615038
0,no_label,8500,non_salient,0.476162860319
0,no_label,8550,label,2.29088236395e-06
0,no_label,8550,salient,0.542885091286
0,no_label,8550,non_salient,0.476101060532
0,no_label,8600,label,2.1402511111e-06
0,no_label,8600,salient,0.54292388955
0,no_label,8600,non_salient,0.476040044027
0,no_label,8650,label,1.99950445133e-06
0,no_label,8650,salient,0.542962023917
0,no_label,8650,non_salient,0.475979798057
0,no_label,8700,label,1.86799534853e-06
0,no_label,8700,salient,0.542999508082
0,no_label,8700,non_salient,0.475920310181
0,no_label,8750,label,1.74511899272e-06
0,no_label,8750,salient,0.543036355364
0,no_label,8750,non_salient,0.475861568249
