subject,condition,block,stim_type,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21
0,no_label,64,B1,0.0951579364053,0.0988289017077,0.326941057862,0.645318985232,0.0550099716052,0.191760574392,0.141014238294,0.0632568905798,0.285013171699,0.206844152421,0.612877696223,0.0714116921453,0.456614086762,0.345884435309,0.0547345741199,0.711960185601,0.281368040065,0.0630240103392,0.37577582388,0.823056935226,0.236207727874,0.425418110668
0,no_label,65,B1,0.095265341064,0.0986915496981,0.327988652244,0.646548677786,0.0549465559218,0.191976989377,0.142473201414,0.0633033109378,0.286947398044,0.205823788443,0.615098722228,0.0714728702293,0.456478480759,0.344871029713,0.0542270280025,0.712753166712,0.278818039395,0.0615759755294,0.376281585041,0.822186159677,0.240517831528,0.426186512676
0,no_label,66,B1,0.0953639250168,0.0985432061488,0.328999773408,0.647769980069,0.0548722796322,0.192100798308,0.143873259698,0.0633489061556,0.288905853796,0.20481012638,0.617226483904,0.0715146744788,0.456270928922,0.34384730489,0.0537281335337,0.713488523551,0.276284296788,0.0601609145905,0.376714433983,0.821288747171,0.244875388438,0.426911411141
0,no_label,67,B1,0.0954541312872,0.0983842070432,0.32997547858,0.648979079544,0.0547871589149,0.192135884018,0.145213820769,0.0633936276097,0.290883426534,0.203806105271,0.619265761918,0.0715375432325,0.456001747793,0.342814553314,0.0532381745561,0.714167422829,0.273769936496,0.0587811810656,0.377080893328,0.820370270674,0.24927673771,0.427593470457
0,no_label,68,B1,0.0955363996268,0.0982148863583,0.330916066238,0.650172437142,0.054691263987,0.192086360017,0.146494570216,0.0634374313547,0.292875287149,0.202814322109,0.621221000214,0.0715419401599,0.455680461477,0.341773650253,0.0527574188826,0.714791665567,0.271277996467,0.0574387823101,0.377386747652,0.819435597832,0.253717794789,0.428233393039
0,no_label,69,B1,0.0956111627965,0.0980355739727,0.331821203348,0.651346780007,0.0545847159439,0.191956525432,0.147715455449,0.0634802772021,0.294876870684,0.201837050894,0.623096313051,0.0715283507394,0.455315835046,0.340725139639,0.0522861106798,0.715363558975,0.268811405923,0.0561353929654,0.377637080869,0.818488928617,0.258194063646,0.428831927949
0,no_label,70,B1,0.0956788432369,0.09784659437,0.332690045357,0.652499093176,0.0544676836659,0.191750820647,0.148876669286,0.0635221281129,0.29688386011,0.200876262775,0.624895498357,0.0714972798727,0.454915909248,0.33966931437,0.0518244643976,0.715885802541,0.266372965738,0.0548723711588,0.377836322378,0.817533837463,0.262700655436,0.429389878889
0,no_label,71,B1,0.0957398500623,0.0976482658995,0.333521347368,0.653626610405,0.0543403807206,0.191473784265,0.149978633277,0.0635629498238,0.298892172991,0.199933646612,0.626622055391,0.0714492503017,0.454488035937,0.338606289468,0.0513726601691,0.716361388031,0.263965331431,0.0536507768174,0.377988299352,0.816573318695,0.267232313371,0.429908110943
0,no_label,72,B1,0.0957945763449,0.0974409004023,0.334313565538,0.654726804336,0.0542030622038,0.191130011989,0.151021980745,0.0636027106427,0.300897950916,0.199010629454,0.628279205132,0.0713848015431,0.454038913725,0.337536066969,0.0509308405815,0.716793512773,0.26159099866,0.0524713915337,0.378096292833,0.815609834209,0.271783443487,0.430387555668
0,no_label,73,B1,0.095843396676,0.0972248030553,0.335064948144,0.655797376138,0.0540560214878,0.190724117926,0.152007539593,0.0636413813559,0.302897551423,0.198108396561,0.629869912062,0.0713044891033,0.453574623519,0.336458591859,0.0504991086995,0.717185505356,0.259252291187,0.0513347394715,0.378163095653,0.814645362423,0.276348150911,0.430829214338
